63,140,250,500,1000,2000,4000,8000
56.854257582819955,56.854257582819955,56.854257582819955,56.854257582819955,56.854257582819955,56.854257582819955,56.854257582819955,56.854257582819955
79.3981557497304,79.3981557497304,79.3981557497304,79.3981557497304,79.3981557497304,79.3981557497304,79.3981557497304,79.3981557497304
90.31539561966132,90.31539561966132,90.31539561966132,90.31539561966132,90.31539561966132,90.31539561966132,90.31539561966132,90.31539561966132
54.2707157249531,54.2707157249531,54.2707157249531,54.2707157249531,54.2707157249531,54.2707157249531,54.2707157249531,54.2707157249531
96.38573637913149,96.38573637913149,96.38573637913149,96.38573637913149,96.38573637913149,96.38573637913149,96.38573637913149,96.38573637913149
41.93436605821438,41.93436605821438,41.93436605821438,41.93436605821438,41.93436605821438,41.93436605821438,41.93436605821438,41.93436605821438
38.50840162078776,38.50840162078776,38.50840162078776,38.50840162078776,38.50840162078776,38.50840162078776,38.50840162078776,38.50840162078776
63.20811162006897,63.20811162006897,63.20811162006897,63.20811162006897,63.20811162006897,63.20811162006897,63.20811162006897,63.20811162006897
7.055559164121297,7.055559164121297,7.055559164121297,7.055559164121297,7.055559164121297,7.055559164121297,7.055559164121297,7.055559164121297
62.40314977821004,62.40314977821004,62.40314977821004,62.40314977821004,62.40314977821004,62.40314977821004,62.40314977821004,62.40314977821004
79.80250295030264,79.80250295030264,79.80250295030264,79.80250295030264,79.80250295030264,79.80250295030264,79.80250295030264,79.80250295030264
-8.600103783535962,-8.600103783535962,-8.600103783535962,-8.600103783535962,-8.600103783535962,-8.600103783535962,-8.600103783535962,-8.600103783535962
-7.104433560312316,-7.104433560312316,-7.104433560312316,-7.104433560312316,-7.104433560312316,-7.104433560312316,-7.104433560312316,-7.104433560312316
-170.38139183024535,-170.38139183024535,-170.38139183024535,-170.38139183024535,-170.38139183024535,-170.38139183024535,-170.38139183024535,-170.38139183024535
54.471402420950106,54.471402420950106,54.471402420950106,54.471402420950106,54.471402420950106,54.471402420950106,54.471402420950106,54.471402420950106
56.189132247115616,56.189132247115616,56.189132247115616,56.189132247115616,56.189132247115616,56.189132247115616,56.189132247115616,56.189132247115616
25.099464930932303,25.099464930932303,25.099464930932303,25.099464930932303,25.099464930932303,25.099464930932303,25.099464930932303,25.099464930932303
46.96266064024286,46.96266064024286,46.96266064024286,46.96266064024286,46.96266064024286,46.96266064024286,46.96266064024286,46.96266064024286
110.52375848766849,110.52375848766849,110.52375848766849,110.52375848766849,110.52375848766849,110.52375848766849,110.52375848766849,110.52375848766849
53.28419651762143,53.28419651762143,53.28419651762143,53.28419651762143,53.28419651762143,53.28419651762143,53.28419651762143,53.28419651762143
46.88011188163114,46.88011188163114,46.88011188163114,46.88011188163114,46.88011188163114,46.88011188163114,46.88011188163114,46.88011188163114
93.75142887367166,93.75142887367166,93.75142887367166,93.75142887367166,93.75142887367166,93.75142887367166,93.75142887367166,93.75142887367166
80.38707765014395,80.38707765014395,80.38707765014395,80.38707765014395,80.38707765014395,80.38707765014395,80.38707765014395,80.38707765014395
70.53458431935205,70.53458431935205,70.53458431935205,70.53458431935205,70.53458431935205,70.53458431935205,70.53458431935205,70.53458431935205
